legacy_label	stable_id	source_id	kn_file	kn_row_number	kn_id	match_status
negative	fungalrv2011_neg_1566	71002274				fasta_unmatched
negative	fungalrv2011_neg_1567	239591487				fasta_unmatched
negative	fungalrv2011_neg_1568	239612721				fasta_unmatched
negative	fungalrv2011_neg_1569	239593100				fasta_unmatched
negative	fungalrv2011_neg_1570	239595624				fasta_unmatched
negative	fungalrv2011_neg_1571	239593387				fasta_unmatched
negative	fungalrv2011_neg_1572	238881698				fasta_unmatched
negative	fungalrv2011_neg_1573	238882902				fasta_unmatched
negative	fungalrv2011_neg_1574	74656492				fasta_unmatched
negative	fungalrv2011_neg_1575	74665945				fasta_unmatched
negative	fungalrv2011_neg_1576	146322894				fasta_unmatched
negative	fungalrv2011_neg_1577	70999177				fasta_unmatched
negative	fungalrv2011_neg_1578	90302504				fasta_unmatched
negative	fungalrv2011_neg_1579	239614290				fasta_unmatched
negative	fungalrv2011_neg_1580	146322854				fasta_unmatched
negative	fungalrv2011_neg_1581	239595563				fasta_unmatched
negative	fungalrv2011_neg_1582	66844301				fasta_unmatched
negative	fungalrv2011_neg_1583	239591302				fasta_unmatched
negative	fungalrv2011_neg_1584	239591984				fasta_unmatched
negative	fungalrv2011_neg_1585	70992123				fasta_unmatched
negative	fungalrv2011_neg_1586	239612984				fasta_unmatched
negative	fungalrv2011_neg_1587	71002430				fasta_unmatched
negative	fungalrv2011_neg_1588	91207158				fasta_unmatched
negative	fungalrv2011_neg_1589	118574275				fasta_unmatched
negative	fungalrv2011_neg_1590	70999472				fasta_unmatched
negative	fungalrv2011_neg_1591	118595828				fasta_unmatched
negative	fungalrv2011_neg_1592	238879344				fasta_unmatched
negative	fungalrv2011_neg_1593	66845184				fasta_unmatched
negative	fungalrv2011_neg_1594	159122616				fasta_unmatched
negative	fungalrv2011_neg_1595	239606254				fasta_unmatched
negative	fungalrv2011_neg_1596	239606614				fasta_unmatched
negative	fungalrv2011_neg_1597	70996110				fasta_unmatched
negative	fungalrv2011_neg_1598	238882426				fasta_unmatched
negative	fungalrv2011_neg_1599	239587958				fasta_unmatched
negative	fungalrv2011_neg_1600	239609129				fasta_unmatched
negative	fungalrv2011_neg_1601	239591997				fasta_unmatched
negative	fungalrv2011_neg_1602	239609177				fasta_unmatched
negative	fungalrv2011_neg_1603	90300796				fasta_unmatched
negative	fungalrv2011_neg_1604	238879287				fasta_unmatched
negative	fungalrv2011_neg_1605	7271018				fasta_unmatched
negative	fungalrv2011_neg_1606	74608283				fasta_unmatched
negative	fungalrv2011_neg_1607	239610312				fasta_unmatched
negative	fungalrv2011_neg_1608	239612676				fasta_unmatched
negative	fungalrv2011_neg_1609	239592032				fasta_unmatched
negative	fungalrv2011_neg_1610	29469902				fasta_unmatched
negative	fungalrv2011_neg_1611	71002066				fasta_unmatched
negative	fungalrv2011_neg_1612	239594294				fasta_unmatched
negative	fungalrv2011_neg_1613	239590466				fasta_unmatched
negative	fungalrv2011_neg_1614	71001364				fasta_unmatched
negative	fungalrv2011_neg_1615	66848773				fasta_unmatched
negative	fungalrv2011_neg_1616	70982392				fasta_unmatched
negative	fungalrv2011_neg_1617	158705871				fasta_unmatched
negative	fungalrv2011_neg_1618	70983654				fasta_unmatched
negative	fungalrv2011_neg_1619	239610987				fasta_unmatched
negative	fungalrv2011_neg_1620	239593823				fasta_unmatched
negative	fungalrv2011_neg_1621	118575177				fasta_unmatched
negative	fungalrv2011_neg_1622	239589691				fasta_unmatched
negative	fungalrv2011_neg_1623	239586976				fasta_unmatched
negative	fungalrv2011_neg_1624	74661162				fasta_unmatched
negative	fungalrv2011_neg_1625	118595360				fasta_unmatched
negative	fungalrv2011_neg_1626	66850574				fasta_unmatched
negative	fungalrv2011_neg_1627	90304307				fasta_unmatched
negative	fungalrv2011_neg_1628	129557738				fasta_unmatched
negative	fungalrv2011_neg_1629	70993286				fasta_unmatched
negative	fungalrv2011_neg_1630	66847889				fasta_unmatched
negative	fungalrv2011_neg_1631	74661507				fasta_unmatched
negative	fungalrv2011_neg_1632	71001146				fasta_unmatched
negative	fungalrv2011_neg_1633	90307238				fasta_unmatched
negative	fungalrv2011_neg_1634	51701756				fasta_unmatched
negative	fungalrv2011_neg_1635	66850278				fasta_unmatched
negative	fungalrv2011_neg_1636	239589197				fasta_unmatched
negative	fungalrv2011_neg_1637	90301184				fasta_unmatched
negative	fungalrv2011_neg_1638	71000747				fasta_unmatched
negative	fungalrv2011_neg_1639	6708310				fasta_unmatched
negative	fungalrv2011_neg_1640	74585682				fasta_unmatched
negative	fungalrv2011_neg_1641	239590775				fasta_unmatched
negative	fungalrv2011_neg_1642	70982925				fasta_unmatched
negative	fungalrv2011_neg_1643	66851437				fasta_unmatched
negative	fungalrv2011_neg_1644	70993408				fasta_unmatched
negative	fungalrv2011_neg_1645	239586802				fasta_unmatched
negative	fungalrv2011_neg_1646	90302458				fasta_unmatched
negative	fungalrv2011_neg_1647	239592952				fasta_unmatched
negative	fungalrv2011_neg_1648	239591037				fasta_unmatched
negative	fungalrv2011_neg_1649	239595870				fasta_unmatched
negative	fungalrv2011_neg_1650	85541640				fasta_unmatched
negative	fungalrv2011_neg_1651	239591495				fasta_unmatched
negative	fungalrv2011_neg_1652	66851705				fasta_unmatched
negative	fungalrv2011_neg_1653	239608164				fasta_unmatched
negative	fungalrv2011_neg_1654	239607305				fasta_unmatched
negative	fungalrv2011_neg_1655	238879871				fasta_unmatched
negative	fungalrv2011_neg_1656	239586518				fasta_unmatched
negative	fungalrv2011_neg_1657	239609443				fasta_unmatched
negative	fungalrv2011_neg_1658	94418548				fasta_unmatched
negative	fungalrv2011_neg_1659	66845321				fasta_unmatched
negative	fungalrv2011_neg_1660	70996052				fasta_unmatched
negative	fungalrv2011_neg_1661	239613763				fasta_unmatched
negative	fungalrv2011_neg_1662	90306048				fasta_unmatched
negative	fungalrv2011_neg_1663	239593540				fasta_unmatched
negative	fungalrv2011_neg_1664	52783269				fasta_unmatched
negative	fungalrv2011_neg_1665	74584724				fasta_unmatched
negative	fungalrv2011_neg_1666	238882246				fasta_unmatched
negative	fungalrv2011_neg_1667	239609584				fasta_unmatched
negative	fungalrv2011_neg_1668	70990810				fasta_unmatched
negative	fungalrv2011_neg_1669	70996634				fasta_unmatched
negative	fungalrv2011_neg_1670	239596005				fasta_unmatched
negative	fungalrv2011_neg_1671	239610239				fasta_unmatched
negative	fungalrv2011_neg_1672	74610732				fasta_unmatched
negative	fungalrv2011_neg_1673	239612976				fasta_unmatched
negative	fungalrv2011_neg_1674	238880090				fasta_unmatched
negative	fungalrv2011_neg_1675	239608155				fasta_unmatched
negative	fungalrv2011_neg_1676	70996845				fasta_unmatched
negative	fungalrv2011_neg_1677	239593308				fasta_unmatched
negative	fungalrv2011_neg_1678	239586811				fasta_unmatched
negative	fungalrv2011_neg_1679	238881020				fasta_unmatched
negative	fungalrv2011_neg_1680	70998418				fasta_unmatched
negative	fungalrv2011_neg_1681	66851619				fasta_unmatched
negative	fungalrv2011_neg_1682	74609417				fasta_unmatched
negative	fungalrv2011_neg_1683	146322436				fasta_unmatched
negative	fungalrv2011_neg_1684	239590739				fasta_unmatched
negative	fungalrv2011_neg_1685	239591509				fasta_unmatched
negative	fungalrv2011_neg_1686	70999199				fasta_unmatched
negative	fungalrv2011_neg_1687	20086301				fasta_unmatched
negative	fungalrv2011_neg_1688	70990348				fasta_unmatched
negative	fungalrv2011_neg_1689	146322946				fasta_unmatched
negative	fungalrv2011_neg_1690	74669820				fasta_unmatched
negative	fungalrv2011_neg_1691	239589068				fasta_unmatched
negative	fungalrv2011_neg_1692	74609152				fasta_unmatched
negative	fungalrv2011_neg_1693	70993862				fasta_unmatched
negative	fungalrv2011_neg_1694	239591488				fasta_unmatched
negative	fungalrv2011_neg_1695	239610731				fasta_unmatched
negative	fungalrv2011_neg_1696	238878810				fasta_unmatched
negative	fungalrv2011_neg_1697	239612962				fasta_unmatched
negative	fungalrv2011_neg_1698	239588915				fasta_unmatched
negative	fungalrv2011_neg_1699	74609918				fasta_unmatched
negative	fungalrv2011_neg_1700	239589224				fasta_unmatched
negative	fungalrv2011_neg_1701	239591903				fasta_unmatched
negative	fungalrv2011_neg_1702	238883166				fasta_unmatched
negative	fungalrv2011_neg_1703	239592573				fasta_unmatched
negative	fungalrv2011_neg_1704	70991455				fasta_unmatched
negative	fungalrv2011_neg_1705	239588299				fasta_unmatched
negative	fungalrv2011_neg_1706	66847812				fasta_unmatched
negative	fungalrv2011_neg_1707	70989025				fasta_unmatched
negative	fungalrv2011_neg_1708	239586534				fasta_unmatched
negative	fungalrv2011_neg_1709	239594907				fasta_unmatched
negative	fungalrv2011_neg_1710	115502566				fasta_unmatched
negative	fungalrv2011_neg_1711	239593999				fasta_unmatched
negative	fungalrv2011_neg_1712	74610071				fasta_unmatched
negative	fungalrv2011_neg_1713	239612338				fasta_unmatched
negative	fungalrv2011_neg_1714	68052142				fasta_unmatched
negative	fungalrv2011_neg_1715	239610039				fasta_unmatched
negative	fungalrv2011_neg_1716	159129354				fasta_unmatched
negative	fungalrv2011_neg_1717	52783161				fasta_unmatched
negative	fungalrv2011_neg_1718	239608140				fasta_unmatched
negative	fungalrv2011_neg_1719	239586528				fasta_unmatched
negative	fungalrv2011_neg_1720	239590612				fasta_unmatched
negative	fungalrv2011_neg_1721	70981546				fasta_unmatched
negative	fungalrv2011_neg_1722	239586620				fasta_unmatched
negative	fungalrv2011_neg_1723	66847931				fasta_unmatched
negative	fungalrv2011_neg_1724	239595138				fasta_unmatched
negative	fungalrv2011_neg_1725	239589954				fasta_unmatched
negative	fungalrv2011_neg_1726	70997856				fasta_unmatched
negative	fungalrv2011_neg_1727	239587868				fasta_unmatched
negative	fungalrv2011_neg_1728	238883268				fasta_unmatched
negative	fungalrv2011_neg_1729	121754656				fasta_unmatched
negative	fungalrv2011_neg_1730	74590034				fasta_unmatched
negative	fungalrv2011_neg_1731	70990852				fasta_unmatched
negative	fungalrv2011_neg_1732	70996232				fasta_unmatched
negative	fungalrv2011_neg_1733	238880420				fasta_unmatched
negative	fungalrv2011_neg_1734	66844410				fasta_unmatched
negative	fungalrv2011_neg_1735	13446612				fasta_unmatched
negative	fungalrv2011_neg_1736	121769092				fasta_unmatched
negative	fungalrv2011_neg_1737	239612460				fasta_unmatched
negative	fungalrv2011_neg_1738	239609768				fasta_unmatched
negative	fungalrv2011_neg_1739	90305768				fasta_unmatched
negative	fungalrv2011_neg_1740	239594217				fasta_unmatched
negative	fungalrv2011_neg_1741	239586731				fasta_unmatched
negative	fungalrv2011_neg_1742	239593201				fasta_unmatched
negative	fungalrv2011_neg_1743	238881717				fasta_unmatched
negative	fungalrv2011_neg_1744	66849735				fasta_unmatched
negative	fungalrv2011_neg_1745	70992657				fasta_unmatched
negative	fungalrv2011_neg_1746	74610686				fasta_unmatched
negative	fungalrv2011_neg_1747	189045115				fasta_unmatched
negative	fungalrv2011_neg_1748	74585349				fasta_unmatched
negative	fungalrv2011_neg_1749	239615380				fasta_unmatched
negative	fungalrv2011_neg_1750	239595496				fasta_unmatched
negative	fungalrv2011_neg_1751	118578050				fasta_unmatched
negative	fungalrv2011_neg_1752	13446620				fasta_unmatched
negative	fungalrv2011_neg_1753	238878495				fasta_unmatched
negative	fungalrv2011_neg_1754	13446618				fasta_unmatched
negative	fungalrv2011_neg_1755	239612263				fasta_unmatched
negative	fungalrv2011_neg_1756	74637470				fasta_unmatched
negative	fungalrv2011_neg_1757	239596139				fasta_unmatched
negative	fungalrv2011_neg_1758	238882240				fasta_unmatched
negative	fungalrv2011_neg_1759	239594097				fasta_unmatched
negative	fungalrv2011_neg_1760	66849387				fasta_unmatched
negative	fungalrv2011_neg_1761	51338736				fasta_unmatched
negative	fungalrv2011_neg_1762	29500875				fasta_unmatched
negative	fungalrv2011_neg_1763	121752976				fasta_unmatched
negative	fungalrv2011_neg_1764	239593432				fasta_unmatched
negative	fungalrv2011_neg_1765	239595528				fasta_unmatched
negative	fungalrv2011_neg_1766	129555387				fasta_unmatched
negative	fungalrv2011_neg_1767	239587833				fasta_unmatched
negative	fungalrv2011_neg_1768	238880579				fasta_unmatched
negative	fungalrv2011_neg_1769	239587098				fasta_unmatched
negative	fungalrv2011_neg_1770	70999504				fasta_unmatched
negative	fungalrv2011_neg_1771	159124985				fasta_unmatched
negative	fungalrv2011_neg_1772	70983638				fasta_unmatched
negative	fungalrv2011_neg_1773	70988769				fasta_unmatched
negative	fungalrv2011_neg_1774	70997441				fasta_unmatched
negative	fungalrv2011_neg_1775	70992871				fasta_unmatched
negative	fungalrv2011_neg_1776	70983751				fasta_unmatched
negative	fungalrv2011_neg_1777	239594839				fasta_unmatched
negative	fungalrv2011_neg_1778	239586826				fasta_unmatched
negative	fungalrv2011_neg_1779	239589463				fasta_unmatched
negative	fungalrv2011_neg_1780	239595767				fasta_unmatched
negative	fungalrv2011_neg_1781	239608923				fasta_unmatched
negative	fungalrv2011_neg_1782	239615019				fasta_unmatched
negative	fungalrv2011_neg_1783	70986424				fasta_unmatched
negative	fungalrv2011_neg_1784	66848868				fasta_unmatched
negative	fungalrv2011_neg_1785	239587900				fasta_unmatched
negative	fungalrv2011_neg_1786	74637387				fasta_unmatched
negative	fungalrv2011_neg_1787	239594146				fasta_unmatched
negative	fungalrv2011_neg_1788	70984990				fasta_unmatched
negative	fungalrv2011_neg_1789	239614293				fasta_unmatched
negative	fungalrv2011_neg_1790	239593113				fasta_unmatched
negative	fungalrv2011_neg_1791	239589580				fasta_unmatched
negative	fungalrv2011_neg_1792	70999139				fasta_unmatched
negative	fungalrv2011_neg_1793	239596016				fasta_unmatched
negative	fungalrv2011_neg_1794	239590960				fasta_unmatched
negative	fungalrv2011_neg_1795	121768096				fasta_unmatched
negative	fungalrv2011_neg_1796	66852447				fasta_unmatched
negative	fungalrv2011_neg_1797	74587407				fasta_unmatched
negative	fungalrv2011_neg_1798	239594557				fasta_unmatched
negative	fungalrv2011_neg_1799	51701757				fasta_unmatched
negative	fungalrv2011_neg_1800	239587167				fasta_unmatched
negative	fungalrv2011_neg_1801	239613136				fasta_unmatched
negative	fungalrv2011_neg_1802	238883139				fasta_unmatched
negative	fungalrv2011_neg_1803	90303917				fasta_unmatched
negative	fungalrv2011_neg_1804	70987175				fasta_unmatched
negative	fungalrv2011_neg_1805	118577977				fasta_unmatched
negative	fungalrv2011_neg_1806	238878218				fasta_unmatched
negative	fungalrv2011_neg_1807	146322664				fasta_unmatched
negative	fungalrv2011_neg_1808	90303693				fasta_unmatched
negative	fungalrv2011_neg_1809	74667363				fasta_unmatched
negative	fungalrv2011_neg_1810	70995024				fasta_unmatched
negative	fungalrv2011_neg_1811	90303934				fasta_unmatched
negative	fungalrv2011_neg_1812	239595940				fasta_unmatched
negative	fungalrv2011_neg_1813	70992099				fasta_unmatched
negative	fungalrv2011_neg_1814	238879522				fasta_unmatched
negative	fungalrv2011_neg_1815	66850446				fasta_unmatched
negative	fungalrv2011_neg_1816	239610610				fasta_unmatched
negative	fungalrv2011_neg_1817	54036349				fasta_unmatched
negative	fungalrv2011_neg_1818	239591590				fasta_unmatched
negative	fungalrv2011_neg_1819	239590541				fasta_unmatched
negative	fungalrv2011_neg_1820	70990878				fasta_unmatched
negative	fungalrv2011_neg_1821	238880927				fasta_unmatched
negative	fungalrv2011_neg_1822	70985232				fasta_unmatched
negative	fungalrv2011_neg_1823	74656286				fasta_unmatched
negative	fungalrv2011_neg_1824	239611933				fasta_unmatched
negative	fungalrv2011_neg_1825	146324361				fasta_unmatched
negative	fungalrv2011_neg_1826	70984948				fasta_unmatched
negative	fungalrv2011_neg_1827	239593467				fasta_unmatched
negative	fungalrv2011_neg_1828	74638049				fasta_unmatched
negative	fungalrv2011_neg_1829	5918018				fasta_unmatched
negative	fungalrv2011_neg_1830	159131315				fasta_unmatched
negative	fungalrv2011_neg_1831	90303248				fasta_unmatched
negative	fungalrv2011_neg_1832	90302539				fasta_unmatched
negative	fungalrv2011_neg_1833	239610206				fasta_unmatched
negative	fungalrv2011_neg_1834	91208168				fasta_unmatched
negative	fungalrv2011_neg_1835	238880480				fasta_unmatched
negative	fungalrv2011_neg_1836	66848864				fasta_unmatched
negative	fungalrv2011_neg_1837	52783293				fasta_unmatched
negative	fungalrv2011_neg_1838	238881379				fasta_unmatched
negative	fungalrv2011_neg_1839	239593117				fasta_unmatched
negative	fungalrv2011_neg_1840	239589258				fasta_unmatched
negative	fungalrv2011_neg_1841	239594550				fasta_unmatched
negative	fungalrv2011_neg_1842	51701762				fasta_unmatched
negative	fungalrv2011_neg_1843	90303276				fasta_unmatched
negative	fungalrv2011_neg_1844	238881378				fasta_unmatched
negative	fungalrv2011_neg_1845	52783250				fasta_unmatched
negative	fungalrv2011_neg_1846	239606981				fasta_unmatched
negative	fungalrv2011_neg_1847	121769070				fasta_unmatched
negative	fungalrv2011_neg_1848	7271014				fasta_unmatched
negative	fungalrv2011_neg_1849	66849381				fasta_unmatched
negative	fungalrv2011_neg_1850	238880855				fasta_unmatched
negative	fungalrv2011_neg_1851	239587657				fasta_unmatched
negative	fungalrv2011_neg_1852	70999678				fasta_unmatched
negative	fungalrv2011_neg_1853	70998632				fasta_unmatched
negative	fungalrv2011_neg_1854	239595100				fasta_unmatched
negative	fungalrv2011_neg_1855	54036325				fasta_unmatched
negative	fungalrv2011_neg_1856	66853663				fasta_unmatched
negative	fungalrv2011_neg_1857	239589460				fasta_unmatched
negative	fungalrv2011_neg_1858	239606389				fasta_unmatched
negative	fungalrv2011_neg_1859	66849716				fasta_unmatched
negative	fungalrv2011_neg_1860	239592016				fasta_unmatched
negative	fungalrv2011_neg_1861	66847037				fasta_unmatched
negative	fungalrv2011_neg_1862	74589278				fasta_unmatched
negative	fungalrv2011_neg_1863	239590874				fasta_unmatched
negative	fungalrv2011_neg_1864	66853015				fasta_unmatched
negative	fungalrv2011_neg_1865	51701952				fasta_unmatched
negative	fungalrv2011_neg_1866	239613220				fasta_unmatched
negative	fungalrv2011_neg_1867	70990424				fasta_unmatched
negative	fungalrv2011_neg_1868	239591381				fasta_unmatched
negative	fungalrv2011_neg_1869	239612448				fasta_unmatched
negative	fungalrv2011_neg_1870	66852771				fasta_unmatched
negative	fungalrv2011_neg_1871	239587528				fasta_unmatched
negative	fungalrv2011_neg_1872	239614478				fasta_unmatched
negative	fungalrv2011_neg_1873	70994156				fasta_unmatched
negative	fungalrv2011_neg_1874	51701948				fasta_unmatched
negative	fungalrv2011_neg_1875	239592193				fasta_unmatched
negative	fungalrv2011_neg_1876	239592251				fasta_unmatched
negative	fungalrv2011_neg_1877	238880900				fasta_unmatched
negative	fungalrv2011_neg_1878	121932112				fasta_unmatched
negative	fungalrv2011_neg_1879	239588554				fasta_unmatched
negative	fungalrv2011_neg_1880	90305927				fasta_unmatched
negative	fungalrv2011_neg_1881	66852183				fasta_unmatched
negative	fungalrv2011_neg_1882	238879472				fasta_unmatched
negative	fungalrv2011_neg_1883	90302650				fasta_unmatched
negative	fungalrv2011_neg_1884	238880921				fasta_unmatched
negative	fungalrv2011_neg_1885	239615407				fasta_unmatched
negative	fungalrv2011_neg_1886	66850195				fasta_unmatched
negative	fungalrv2011_neg_1887	121753201				fasta_unmatched
negative	fungalrv2011_neg_1888	121927235				fasta_unmatched
negative	fungalrv2011_neg_1889	239592708				fasta_unmatched
negative	fungalrv2011_neg_1890	239589985				fasta_unmatched
negative	fungalrv2011_neg_1891	239596031				fasta_unmatched
negative	fungalrv2011_neg_1892	66847915				fasta_unmatched
negative	fungalrv2011_neg_1893	70989765				fasta_unmatched
negative	fungalrv2011_neg_1894	239594243				fasta_unmatched
negative	fungalrv2011_neg_1895	70988821				fasta_unmatched
negative	fungalrv2011_neg_1896	74671330				fasta_unmatched
negative	fungalrv2011_neg_1897	238879075				fasta_unmatched
negative	fungalrv2011_neg_1898	159130756				fasta_unmatched
negative	fungalrv2011_neg_1899	66849946				fasta_unmatched
negative	fungalrv2011_neg_1900	239614588				fasta_unmatched
negative	fungalrv2011_neg_1901	239611648				fasta_unmatched
negative	fungalrv2011_neg_1902	239610808				fasta_unmatched
negative	fungalrv2011_neg_1903	74610404				fasta_unmatched
negative	fungalrv2011_neg_1904	239593017				fasta_unmatched
negative	fungalrv2011_neg_1905	238882168				fasta_unmatched
negative	fungalrv2011_neg_1906	239591329				fasta_unmatched
negative	fungalrv2011_neg_1907	239614129				fasta_unmatched
negative	fungalrv2011_neg_1908	239593805				fasta_unmatched
negative	fungalrv2011_neg_1909	66849695				fasta_unmatched
negative	fungalrv2011_neg_1910	66853085				fasta_unmatched
negative	fungalrv2011_neg_1911	239606267				fasta_unmatched
negative	fungalrv2011_neg_1912	14326104				fasta_unmatched
negative	fungalrv2011_neg_1913	90306497				fasta_unmatched
negative	fungalrv2011_neg_1914	239594963				fasta_unmatched
negative	fungalrv2011_neg_1915	239595703				fasta_unmatched
negative	fungalrv2011_neg_1916	129555329				fasta_unmatched
negative	fungalrv2011_neg_1917	239595822				fasta_unmatched
negative	fungalrv2011_neg_1918	74610104				fasta_unmatched
negative	fungalrv2011_neg_1919	239592703				fasta_unmatched
negative	fungalrv2011_neg_1920	1051264				fasta_unmatched
negative	fungalrv2011_neg_1921	239593038				fasta_unmatched
negative	fungalrv2011_neg_1922	90302016				fasta_unmatched
negative	fungalrv2011_neg_1923	121772110				fasta_unmatched
negative	fungalrv2011_neg_1924	52783291				fasta_unmatched
negative	fungalrv2011_neg_1925	239590480				fasta_unmatched
negative	fungalrv2011_neg_1926	129557563				fasta_unmatched
negative	fungalrv2011_neg_1927	239588373				fasta_unmatched
negative	fungalrv2011_neg_1928	238882329				fasta_unmatched
negative	fungalrv2011_neg_1929	74669243				fasta_unmatched
negative	fungalrv2011_neg_1930	66845460				fasta_unmatched
negative	fungalrv2011_neg_1931	90305392				fasta_unmatched
negative	fungalrv2011_neg_1932	52783251				fasta_unmatched
negative	fungalrv2011_neg_1933	66852546				fasta_unmatched
negative	fungalrv2011_neg_1934	129557039				fasta_unmatched
negative	fungalrv2011_neg_1935	70990422				fasta_unmatched
negative	fungalrv2011_neg_1936	239615493				fasta_unmatched
negative	fungalrv2011_neg_1937	159130823				fasta_unmatched
negative	fungalrv2011_neg_1938	239589314				fasta_unmatched
negative	fungalrv2011_neg_1939	238878494				fasta_unmatched
negative	fungalrv2011_neg_1940	74608889				fasta_unmatched
negative	fungalrv2011_neg_1941	238882445				fasta_unmatched
negative	fungalrv2011_neg_1942	239588124				fasta_unmatched
negative	fungalrv2011_neg_1943	1051262				fasta_unmatched
negative	fungalrv2011_neg_1944	238879222				fasta_unmatched
negative	fungalrv2011_neg_1945	12539620				fasta_unmatched
negative	fungalrv2011_neg_1946	11229036				fasta_unmatched
negative	fungalrv2011_neg_1947	46436850				fasta_unmatched
negative	fungalrv2011_neg_1948	3859692				fasta_unmatched
negative	fungalrv2011_neg_1949	90303363				fasta_unmatched
negative	fungalrv2011_neg_1950	11229038				fasta_unmatched
negative	fungalrv2011_neg_1951	11229040				fasta_unmatched
negative	fungalrv2011_neg_1952	29500867				fasta_unmatched
negative	fungalrv2011_neg_1953	11229042				fasta_unmatched
negative	fungalrv2011_neg_1954	238878914				fasta_unmatched
negative	fungalrv2011_neg_1955	68465557				fasta_unmatched
negative	fungalrv2011_neg_1956	239592219				fasta_unmatched
negative	fungalrv2011_neg_1957	239595527				fasta_unmatched
negative	fungalrv2011_neg_1958	520628				fasta_unmatched
negative	fungalrv2011_neg_1959	3334315				fasta_unmatched
negative	fungalrv2011_neg_1960	46444978				fasta_unmatched
negative	fungalrv2011_neg_1961	46436545				fasta_unmatched
negative	fungalrv2011_neg_1962	11596393				fasta_unmatched
negative	fungalrv2011_neg_1963	2088591				fasta_unmatched
negative	fungalrv2011_neg_1964	1653974				fasta_unmatched
negative	fungalrv2011_neg_1965	46442726				fasta_unmatched
negative	fungalrv2011_neg_1966	1469803				fasta_unmatched
negative	fungalrv2011_neg_1967	1710896				fasta_unmatched
negative	fungalrv2011_neg_1968	619450				fasta_unmatched
negative	fungalrv2011_neg_1969	799385				fasta_unmatched
negative	fungalrv2011_neg_1970	1169549				fasta_unmatched
negative	fungalrv2011_neg_1971	148886842				fasta_unmatched
negative	fungalrv2011_neg_1972	229462923				fasta_unmatched
negative	fungalrv2011_neg_1973	3093417				fasta_unmatched
negative	fungalrv2011_neg_1974	74656223				fasta_unmatched
negative	fungalrv2011_neg_1975	2088603				fasta_unmatched
negative	fungalrv2011_neg_1976	74590991				fasta_unmatched
negative	fungalrv2011_neg_1977	2961066				fasta_unmatched
negative	fungalrv2011_neg_1978	14571648				fasta_unmatched
negative	fungalrv2011_neg_1979	74588866				fasta_unmatched
negative	fungalrv2011_neg_1980	2286042				fasta_unmatched
negative	fungalrv2011_neg_1981	116258688				fasta_unmatched
negative	fungalrv2011_neg_1982	832908				fasta_unmatched
negative	fungalrv2011_neg_1983	3243089				fasta_unmatched
negative	fungalrv2011_neg_1984	3850150				fasta_unmatched
negative	fungalrv2011_neg_1985	17366237				fasta_unmatched
negative	fungalrv2011_neg_1986	3688225				fasta_unmatched
negative	fungalrv2011_neg_1987	62900710				fasta_unmatched
negative	fungalrv2011_neg_1988	3334151				fasta_unmatched
negative	fungalrv2011_neg_1989	62900745				fasta_unmatched
negative	fungalrv2011_neg_1990	17366234				fasta_unmatched
negative	fungalrv2011_neg_1991	71152276				fasta_unmatched
negative	fungalrv2011_neg_1992	3850140				fasta_unmatched
negative	fungalrv2011_neg_1993	238882177				fasta_unmatched
negative	fungalrv2011_neg_1994	4584846				fasta_unmatched
negative	fungalrv2011_neg_1995	238878556				fasta_unmatched
negative	fungalrv2011_neg_1996	238878725				fasta_unmatched
negative	fungalrv2011_neg_1997	74656627				fasta_unmatched
negative	fungalrv2011_neg_1998	238878943				fasta_unmatched
negative	fungalrv2011_neg_1999	238879405				fasta_unmatched
negative	fungalrv2011_neg_2000	238879975				fasta_unmatched
negative	fungalrv2011_neg_2001	238880037				fasta_unmatched
negative	fungalrv2011_neg_2002	238882537				fasta_unmatched
negative	fungalrv2011_neg_2003	1228927				fasta_unmatched
negative	fungalrv2011_neg_2004	74587243				fasta_unmatched
negative	fungalrv2011_neg_2005	238878667				fasta_unmatched
negative	fungalrv2011_neg_2006	974714				fasta_unmatched
negative	fungalrv2011_neg_2007	74588894				fasta_unmatched
negative	fungalrv2011_neg_2008	238883607				fasta_unmatched
negative	fungalrv2011_neg_2009	62900711				fasta_unmatched
negative	fungalrv2011_neg_2010	238880828				fasta_unmatched
negative	fungalrv2011_neg_2011	68052039				fasta_unmatched
negative	fungalrv2011_neg_2012	143811418				fasta_unmatched
negative	fungalrv2011_neg_2013	238883131				fasta_unmatched
negative	fungalrv2011_neg_2014	2494674				fasta_unmatched
negative	fungalrv2011_neg_2015	238879512				fasta_unmatched
negative	fungalrv2011_neg_2016	238882315				fasta_unmatched
negative	fungalrv2011_neg_2017	238880963				fasta_unmatched
negative	fungalrv2011_neg_2018	238878503				fasta_unmatched
negative	fungalrv2011_neg_2019	238882419				fasta_unmatched
negative	fungalrv2011_neg_2020	238883880				fasta_unmatched
negative	fungalrv2011_neg_2021	1168892				fasta_unmatched
negative	fungalrv2011_neg_2022	238883707				fasta_unmatched
negative	fungalrv2011_neg_2023	238883613				fasta_unmatched
negative	fungalrv2011_neg_2024	11596395				fasta_unmatched
negative	fungalrv2011_neg_2025	74590512				fasta_unmatched
negative	fungalrv2011_neg_2026	238883129				fasta_unmatched
negative	fungalrv2011_neg_2027	238880212				fasta_unmatched
negative	fungalrv2011_neg_2028	238880418				fasta_unmatched
negative	fungalrv2011_neg_2029	238881244				fasta_unmatched
negative	fungalrv2011_neg_2030	238883144				fasta_unmatched
